File Name,MPR Count,Diameter Found,Gene Node Count,DP Computation Time,Diameter Computation Time,Date
TreeLifeData/COG1185.newick,384.0,50,159,26.415484000004653,5.010602000002109,Sat Jun 24 08:01:27 2017
TreeLifeData/COG1186.newick,224.0,34,135,19.248803000002226,4.7927659999986645,Sat Jun 24 08:01:51 2017
TreeLifeData/COG1187.newick,14745600.0,89,243,87.2422430000006,4.704786000002059,Sat Jun 24 08:03:23 2017
TreeLifeData/COG1188.newick,1728.0,37,81,9.711301999996067,4.7918379999973695,Sat Jun 24 08:03:38 2017
TreeLifeData/COG1189.newick,109056.0,83,87,28.90190799999982,4.751705999995465,Sat Jun 24 08:04:12 2017
TreeLifeData/COG1190.newick,256.0,39,169,27.063436999997066,4.730095999999321,Sat Jun 24 08:04:44 2017
TreeLifeData/COG1191.newick,96.0,22,139,20.709075999999186,4.8937900000019,Sat Jun 24 08:05:10 2017
TreeLifeData/COG1192.newick,82006109061120.0,202,345,11184.825356000001,4.9103049999976065,Sat Jun 24 11:12:15 2017
TreeLifeData/COG1193.newick,180.0,27,75,4.524864999999409,4.810198999999557,Sat Jun 24 11:12:25 2017
TreeLifeData/COG1194.newick,648.0,33,123,16.67894399999932,4.788558000000194,Sat Jun 24 11:12:46 2017
TreeLifeData/COG1195.newick,2.0,4,107,10.305707999999868,4.821688999996695,Sat Jun 24 11:13:01 2017
TreeLifeData/COG1196.newick,27648.0,74,219,46.0047510000004,4.789487000001827,Sat Jun 24 11:13:53 2017
TreeLifeData/COG1197.newick,48.0,29,141,18.210449999998673,4.81882300000143,Sat Jun 24 11:14:16 2017
TreeLifeData/COG1198.newick,12.0,22,133,18.712195000000065,4.805790999998862,Sat Jun 24 11:14:39 2017
TreeLifeData/COG1199.newick,29859840.0,98,183,43.865053999994416,4.767166999998153,Sat Jun 24 11:15:28 2017
TreeLifeData/COG1200.newick,48.0,19,139,16.819650000004913,4.737282000001869,Sat Jun 24 11:15:50 2017
TreeLifeData/COG1201.newick,192.0,26,83,6.061828999998397,4.797096000002057,Sat Jun 24 11:16:01 2017
TreeLifeData/COG1202.newick,1.0,0,11,0.12523700000019744,4.7939059999989695,Sat Jun 24 11:16:06 2017
TreeLifeData/COG1203.newick,432.0,32,67,4.535736000005272,4.887963000001037,Sat Jun 24 11:16:15 2017
TreeLifeData/COG1204.newick,24.0,16,97,6.722123999999894,4.823980000001029,Sat Jun 24 11:16:27 2017
TreeLifeData/COG1205.newick,16.0,8,9,0.15298600000096485,4.846735000006447,Sat Jun 24 11:16:32 2017
TreeLifeData/COG1206.newick,16.0,18,59,2.7059450000015204,4.793031000001065,Sat Jun 24 11:16:39 2017
TreeLifeData/COG1207.newick,24.0,31,125,15.10766099999455,4.799810999997135,Sat Jun 24 11:16:59 2017
TreeLifeData/COG1208.newick,3.0,6,3,0.02541699999710545,4.78300599999784,Sat Jun 24 11:17:04 2017
TreeLifeData/COG1209.newick,13824.0,54,111,17.401333000001614,4.812095000001136,Sat Jun 24 11:17:27 2017
TreeLifeData/COG1210.newick,69120.0,76,145,36.39770099999441,4.715990999997302,Sat Jun 24 11:18:08 2017
TreeLifeData/COG1211.newick,3456.0,52,155,26.15343600000051,4.808615000001737,Sat Jun 24 11:18:39 2017
TreeLifeData/COG1212.newick,7680.0,54,101,11.348876000003656,4.877778999994916,Sat Jun 24 11:18:55 2017
TreeLifeData/COG1213.newick,3840.0,34,35,2.256604000001971,4.717908000005991,Sat Jun 24 11:19:02 2017
TreeLifeData/COG1214.newick,384.0,37,133,18.00131799999508,4.842642999996315,Sat Jun 24 11:19:25 2017
